BUYER_COUNTY,BUYER_STATE,Year,MME,CALC_BASE_WT_IN_GM
PRINCE EDWARD,VA,2006,3160705.9935,2573.900329
PRINCE EDWARD,VA,2007,3575281.1625,2880.655075
PRINCE EDWARD,VA,2008,4134184.701,3358.294334
PRINCE EDWARD,VA,2009,4586048.1375,3688.091325
PRINCE EDWARD,VA,2010,4418420.8875,3611.907075
PRINCE EDWARD,VA,2011,5518471.3125,4418.577875
PRINCE EDWARD,VA,2012,5807205.292950001,4599.7613503
PRINCE EDWARD,VA,2013,5840977.2375,4621.625175
PRINCE EDWARD,VA,2014,6373616.775,4951.54365
PRINCE EDWARD,VA,2015,6146430.6899999995,4747.89069
PRINCE EDWARD,VA,2016,5546331.345,4341.65947
PRINCE EDWARD,VA,2017,5238630.4425,4010.9857549999997
PRINCE EDWARD,VA,2018,4843554.03,3691.5515299999997
PRINCE EDWARD,VA,2019,3852244.1925,2932.099005
PRINCE GEORGE,VA,2006,770287.3500000001,589.1999
PRINCE GEORGE,VA,2007,1091217.9075,797.866445
PRINCE GEORGE,VA,2008,1223751.1125,906.190025
PRINCE GEORGE,VA,2009,1270861.125,961.030725
PRINCE GEORGE,VA,2010,1577460.09,1161.03584
PRINCE GEORGE,VA,2011,2333411.3625,1672.802925
PRINCE GEORGE,VA,2012,2424196.0875,1757.088025
PRINCE GEORGE,VA,2013,2278846.6125,1648.181275
PRINCE GEORGE,VA,2014,1297100.4300000002,930.61123
PRINCE GEORGE,VA,2016,1950.15,1.5019
PRINCE GEORGE,VA,2017,1344.75,0.8964999999999999
PRINCE GEORGE,VA,2018,46731.375,32.16325
PRINCE GEORGE,VA,2019,177969.5175,122.72270499999999
PRINCE GEORGES,MD,2006,121705343.8576375,87119.558574425
PRINCE GEORGES,MD,2007,138516863.64635,98512.8079839
PRINCE GEORGES,MD,2008,145432949.1280125,103794.41705367499
PRINCE GEORGES,MD,2009,172473181.5743625,121958.140204575
PRINCE GEORGES,MD,2010,198853074.539175,139613.57857545
PRINCE GEORGES,MD,2011,217324712.3481375,151955.389050425
PRINCE GEORGES,MD,2012,199448127.717,139653.383268
PRINCE GEORGES,MD,2013,176577886.91835,123943.65713889999
PRINCE GEORGES,MD,2014,172325607.738825,120210.99110755
PRINCE GEORGES,MD,2015,165633940.12245,114633.1837483
PRINCE GEORGES,MD,2016,153088698.7596,105723.25546639999
PRINCE GEORGES,MD,2017,140803995.9081,97124.5058654
PRINCE GEORGES,MD,2018,123525496.07265,84988.1846401
PRINCE GEORGES,MD,2019,110070810.3939,75745.9843676
PRINCE OF WALES HYDER,AK,2006,439740.105,366.86752
PRINCE OF WALES HYDER,AK,2007,700102.9739999999,555.6282160000001
PRINCE OF WALES HYDER,AK,2008,654477.075,544.4324
PRINCE OF WALES HYDER,AK,2009,571699.5750000001,481.3772
PRINCE OF WALES HYDER,AK,2010,641033.325,523.81595
PRINCE OF WALES HYDER,AK,2011,596502.6,492.06034999999997
PRINCE OF WALES HYDER,AK,2012,651418.3240875,527.611382725
PRINCE OF WALES HYDER,AK,2013,783689.7375,654.033425
PRINCE OF WALES HYDER,AK,2014,960309.3,800.28405
PRINCE OF WALES HYDER,AK,2015,929874.3,759.36
PRINCE OF WALES HYDER,AK,2016,985415.025,811.2699
PRINCE OF WALES HYDER,AK,2017,785399.5875,625.710525
PRINCE OF WALES HYDER,AK,2018,524492.175,418.92929999999996
PRINCE OF WALES HYDER,AK,2019,434898.8625,359.704925
PRINCE WILLIAM,VA,2006,54800576.7388625,39627.766751575
PRINCE WILLIAM,VA,2007,60667538.5273,43581.8036092
PRINCE WILLIAM,VA,2008,71936425.745625,51746.43738875
PRINCE WILLIAM,VA,2009,94707272.0381625,67299.352853775
PRINCE WILLIAM,VA,2010,116201173.073175,81599.45506544999
PRINCE WILLIAM,VA,2011,124651428.93225001,87389.4952315
PRINCE WILLIAM,VA,2012,121385616.747675,85237.50706345
PRINCE WILLIAM,VA,2013,95034144.896775,67283.40207285
PRINCE WILLIAM,VA,2014,95829847.9729125,67320.838075275
PRINCE WILLIAM,VA,2015,93342737.6103,65205.611825199994
PRINCE WILLIAM,VA,2016,89725943.8872,62513.5507698
PRINCE WILLIAM,VA,2017,74937982.0182,52288.4760388
PRINCE WILLIAM,VA,2018,63291801.6357,44064.393043799995
PRINCE WILLIAM,VA,2019,58268498.547299996,40616.4203382
PROVIDENCE,RI,2006,181433518.8351125,134457.59241007498
PROVIDENCE,RI,2007,207382050.0546,153945.14404639998
PROVIDENCE,RI,2008,216240111.71153748,160655.08486102498
PROVIDENCE,RI,2009,223137326.5969875,165443.04173132498
PROVIDENCE,RI,2010,236330375.36385,173838.0262859
PROVIDENCE,RI,2011,256841271.399525,188644.55947635
PROVIDENCE,RI,2012,268520203.051425,195143.89765095
PROVIDENCE,RI,2013,237725185.2460125,172486.38405567498
PROVIDENCE,RI,2014,210832966.9610625,152615.767227375
PROVIDENCE,RI,2015,200885087.2305,144180.269997
PROVIDENCE,RI,2016,187631064.2577,134268.2671718
PROVIDENCE,RI,2017,154099219.13639998,110158.2253776
PROVIDENCE,RI,2018,124459492.8333,89122.8300422
PROVIDENCE,RI,2019,109120038.2349,78050.9849766
PROWERS,CO,2006,3057262.686,2361.811874
PROWERS,CO,2007,3085200.0375,2425.085025
PROWERS,CO,2008,3466978.35,2682.2273
PROWERS,CO,2009,4084126.9125,3151.878975
PROWERS,CO,2010,4935271.9125,3721.074725
PROWERS,CO,2011,5752512.8625,4268.020925
PROWERS,CO,2012,7103777.4975000005,5190.31031
PROWERS,CO,2013,4829847.2625,3640.752075
PROWERS,CO,2014,4410881.475,3354.58035
PROWERS,CO,2015,4575264.1575,3379.221095
PROWERS,CO,2016,3689674.56,2725.9370599999997
PROWERS,CO,2017,3880836.0825,2865.213645
PROWERS,CO,2018,3716866.6725000003,2752.792985
PROWERS,CO,2019,3296766.075,2438.59145
PUEBLO,CO,2006,66467019.2794875,49860.392136325
PUEBLO,CO,2007,80808226.4998,60266.9404832
PUEBLO,CO,2008,98193856.6282125,72598.062690475
PUEBLO,CO,2009,115942837.3777125,85285.389973475
PUEBLO,CO,2010,141465936.3958875,102221.542458925
PUEBLO,CO,2011,180470266.667925,128436.05192195
PUEBLO,CO,2012,204181607.5007625,143969.875822175
PUEBLO,CO,2013,146192474.4792375,104620.141412825
PUEBLO,CO,2014,121889211.4722375,87807.109907325
PUEBLO,CO,2015,116916254.4993,83884.3746462
PUEBLO,CO,2016,110714149.1403,79343.8583002
PUEBLO,CO,2017,105302049.2931,75331.3441754
PUEBLO,CO,2018,89301114.8517,63879.758847799996
PUEBLO,CO,2019,80141111.4771,57249.3785714
PULASKI,AR,2006,86556119.71395,70553.7009353
PULASKI,AR,2007,99950249.3624375,81594.966821625
PULASKI,AR,2008,114714046.85795,93770.6485003
PULASKI,AR,2009,136512912.25942498,110504.67972095001
PULASKI,AR,2010,156442540.636125,124676.10061075
PULASKI,AR,2011,182091415.516575,145137.99942605
PULASKI,AR,2012,195288154.7083875,154566.001548925
PULASKI,AR,2013,199621383.82113752,156080.526633425
PULASKI,AR,2014,207156812.78564999,160857.6129371
PULASKI,AR,2015,203115713.4426,155609.1017684
PULASKI,AR,2016,185175086.6892,142581.87832279998
PULASKI,AR,2017,173028647.64000002,134057.34438999998
PULASKI,AR,2018,141903364.5075,111274.06099499999
PULASKI,AR,2019,120352501.755,95880.69643
PULASKI,GA,2006,3747845.5963625,3217.238182575
PULASKI,GA,2007,3977503.6693625,3453.081355575
PULASKI,GA,2008,4505906.2538625,3927.222952575
PULASKI,GA,2009,5249105.7040875,4588.205612725
PULASKI,GA,2010,6227400.9413625,5330.213527575
PULASKI,GA,2011,7600491.7163625,6465.418027575
PULASKI,GA,2012,8628389.2988625,7240.5698475750005
PULASKI,GA,2013,9107850.81,7651.21761
PULASKI,GA,2014,9136915.4025,7578.462215
PULASKI,GA,2015,9369776.0625,7651.297625
PULASKI,GA,2016,9729021.315,7776.040889999999
PULASKI,GA,2017,9431867.295,7473.59752
PULASKI,GA,2018,8441844.2025,6750.529715
PULASKI,GA,2019,7652096.235,6128.53931
PULASKI,IL,2006,747680.6224999999,653.214035
PULASKI,IL,2007,954267.7875,834.6992750000001
PULASKI,IL,2008,987266.3625,879.350375
PULASKI,IL,2009,1473575.8875,1317.472825
PULASKI,IL,2010,1735434.375,1571.15075
PULASKI,IL,2011,1923847.3425,1743.3146550000001
PULASKI,IL,2012,2036849.0325,1850.17532
PULASKI,IL,2013,2107052.7,1893.865
PULASKI,IL,2014,2295854.46,2052.45471
PULASKI,IL,2015,2457334.575,2159.4724499999998
PULASKI,IL,2016,2976309.675,2649.4906
PULASKI,IL,2017,2774102.8425,2468.060155
PULASKI,IL,2018,2118707.565,1911.39194
PULASKI,IL,2019,1801331.325,1618.31085
PULASKI,IN,2006,2273682.255,1901.37752
PULASKI,IN,2007,3102435.966,2637.417094
PULASKI,IN,2008,3657887.133,3104.8341219999998
PULASKI,IN,2009,4246710.7275,3584.75754
PULASKI,IN,2010,4997221.0875,4129.297025
PULASKI,IN,2011,6237503.7375,5010.083175
PULASKI,IN,2012,6472883.265,5099.445265
PULASKI,IN,2013,5885654.8125,4611.3024749999995
PULASKI,IN,2014,5311978.0875,4146.4160249999995
PULASKI,IN,2015,4738040.0625,3726.003625
PULASKI,IN,2016,4530055.1475,3528.552585
PULASKI,IN,2017,3560747.07,2790.20532
PULASKI,IN,2018,2587895.5425,2077.899105
PULASKI,IN,2019,2589522.12,2068.20737
PULASKI,KY,2006,23532085.7385,19925.465094
PULASKI,KY,2007,26540180.0305,22460.208847
PULASKI,KY,2008,27317904.1260375,23080.309434025
PULASKI,KY,2009,28775080.171575002,24330.94154105
PULASKI,KY,2010,35083421.79,28772.689339999997
PULASKI,KY,2011,40476751.5497625,32818.332188175
PULASKI,KY,2012,40367405.2993125,32507.154292875
PULASKI,KY,2013,33599554.9015875,27819.617397725
PULASKI,KY,2014,32817404.9440875,27055.509502725
PULASKI,KY,2015,29550371.7153,23971.3549002
PULASKI,KY,2016,25764643.91625,20807.9514475
PULASKI,KY,2017,21844464.045,17376.53217
PULASKI,KY,2018,21128064.6225,16826.052485
PULASKI,KY,2019,19804948.1025,15928.325215
PULASKI,MO,2006,14307199.6725,10420.806315
PULASKI,MO,2007,14599188.9865875,10733.367507724999
PULASKI,MO,2008,14578898.0025,10848.23039
PULASKI,MO,2009,17190936.8288625,12851.884202575
PULASKI,MO,2010,21072881.7375,15710.713525
PULASKI,MO,2011,20159033.8320375,15297.141823025
PULASKI,MO,2012,20000553.465225,15284.86615015
PULASKI,MO,2013,20837734.260225,15863.63082015
PULASKI,MO,2014,21136078.3913625,15984.460577575
PULASKI,MO,2015,21016555.0014,15543.990187599999
PULASKI,MO,2016,20961014.6025,15395.206414999999
PULASKI,MO,2017,17285907.2775,12578.363365
PULASKI,MO,2018,13067111.565,9562.468939999999
PULASKI,MO,2019,11474067.8025,8395.150615
PULASKI,VA,2006,20274507.008,16648.926521999998
PULASKI,VA,2007,22592592.247500002,18293.049865
PULASKI,VA,2008,25403487.871,20453.385464
PULASKI,VA,2009,28301688.034537498,22481.459938025
PULASKI,VA,2010,30574869.6375,24178.499025
PULASKI,VA,2011,32918866.5638625,25879.780062575
PULASKI,VA,2012,34063509.4988625,26676.580997574998
PULASKI,VA,2013,30816864.802725002,24020.28892515
PULASKI,VA,2014,27818705.0775,21378.137015
PULASKI,VA,2015,29023200.6378,21886.6271352
PULASKI,VA,2016,31308368.805,23363.80993
PULASKI,VA,2017,27201164.759999998,20143.91676
PULASKI,VA,2018,23935449.45,17759.99885
PULASKI,VA,2019,24233406.645,17879.23877
PUSHMATAHA,OK,2006,2514249.9954375,2130.368013625
PUSHMATAHA,OK,2007,3338925.0399625,2786.096109975
PUSHMATAHA,OK,2008,3643293.6742875,3062.650664525
PUSHMATAHA,OK,2009,4257567.57,3562.018045
PUSHMATAHA,OK,2010,4501848.9115875,3772.613107725
PUSHMATAHA,OK,2011,4881248.8125,4139.058875
PUSHMATAHA,OK,2012,4312407.8138625,3762.636562575
PUSHMATAHA,OK,2013,4271824.875,3797.35225
PUSHMATAHA,OK,2014,4536956.025,3932.93915
PUSHMATAHA,OK,2015,4370619.0675,3709.786505
PUSHMATAHA,OK,2016,3852735.2775,3291.862465
PUSHMATAHA,OK,2017,3721560.885,3121.13001
PUSHMATAHA,OK,2018,3182915.1,2671.99975
PUSHMATAHA,OK,2019,2696291.7375,2302.078275
PUTNAM,FL,2006,38636897.5733875,30933.761033925
PUTNAM,FL,2007,39640498.4150125,31864.187931675
PUTNAM,FL,2008,45305968.8887625,35937.423804175
PUTNAM,FL,2009,71250548.2003875,53560.147036925
PUTNAM,FL,2010,91988810.2833375,67307.598852225
PUTNAM,FL,2011,96940637.16787499,70603.93321525
PUTNAM,FL,2012,58558631.8204125,44420.180735275
PUTNAM,FL,2013,46200218.018175,36212.35576045
PUTNAM,FL,2014,42889614.1088625,33729.632732575
PUTNAM,FL,2015,38089705.474199995,29836.1675828
PUTNAM,FL,2016,36324769.9353,28400.957370199998
PUTNAM,FL,2017,35842045.905,27901.07303
PUTNAM,FL,2018,31109677.6275,24088.625815
PUTNAM,FL,2019,28272573.3975,21733.748935
PUTNAM,GA,2006,2980116.198,2337.996812
PUTNAM,GA,2007,3344067.4253625,2680.300383575
PUTNAM,GA,2008,4026091.1933625,3193.252645575
PUTNAM,GA,2009,4576153.230225,3604.96711515
PUTNAM,GA,2010,4535429.070225,3580.33513015
PUTNAM,GA,2011,5290192.36545,4147.6326103
PUTNAM,GA,2012,5611655.8013625,4384.018487575
PUTNAM,GA,2013,4986295.89,3972.80264
PUTNAM,GA,2014,6085492.1475,4745.112585
PUTNAM,GA,2015,5924982.0225,4588.412585
PUTNAM,GA,2016,5717531.55,4360.23055
PUTNAM,GA,2017,5584610.8125,4200.078624999999
PUTNAM,GA,2018,4694010.705,3547.6113299999997
PUTNAM,GA,2019,4554211.95,3421.93245
PUTNAM,IL,2006,582688.122,464.991398
PUTNAM,IL,2007,616245.45,499.925
PUTNAM,IL,2008,552452.13,452.49237999999997
PUTNAM,IL,2009,530558.9625,447.744775
PUTNAM,IL,2010,468766.7625,431.674075
PUTNAM,IL,2011,536601.45,483.70795
PUTNAM,IL,2012,640011.6,564.7056
PUTNAM,IL,2013,232697.85,211.18185
PUTNAM,IL,2014,423964.875,372.192
PUTNAM,IL,2015,463669.4625,412.232775
PUTNAM,IL,2016,376364.47500000003,330.41885
PUTNAM,IL,2017,307486.425,276.7813
PUTNAM,IL,2018,338215.72500000003,311.54485
PUTNAM,IL,2019,329622.2625,302.83932500000003
PUTNAM,IN,2006,6574231.009000001,5457.143066
PUTNAM,IN,2007,8573692.410500001,7067.350307
PUTNAM,IN,2008,8621587.905000001,7295.83397
PUTNAM,IN,2009,11034354.57,9155.066445
PUTNAM,IN,2010,11381380.200000001,9490.6617
PUTNAM,IN,2011,11620604.4,9825.8114
PUTNAM,IN,2012,12343295.85,10376.8231
PUTNAM,IN,2013,11999894.07,10064.126445
PUTNAM,IN,2014,10012965.6,8335.16585
PUTNAM,IN,2015,9880892.4225,8175.861485
PUTNAM,IN,2016,9197198.715,7570.72359
PUTNAM,IN,2017,7928411.835,6573.57621
PUTNAM,IN,2018,6813910.185,5696.37811
PUTNAM,IN,2019,6404838.390000001,5370.27739
PUTNAM,MO,2006,431529.2363625,349.083807575
PUTNAM,MO,2007,537473.343,432.830212
PUTNAM,MO,2008,763215.387,608.751708
PUTNAM,MO,2009,963969.6375000001,760.800325
PUTNAM,MO,2010,1101307.1625,843.227225
PUTNAM,MO,2011,881738.9625,706.585275
PUTNAM,MO,2012,1138499.0025,893.418315
PUTNAM,MO,2013,1371655.3463625,1098.342282575
PUTNAM,MO,2014,1301801.625,996.7675
PUTNAM,MO,2015,1281921.5625,1013.5318749999999
PUTNAM,MO,2016,1135779.0975000001,896.660135
PUTNAM,MO,2017,932413.185,743.47581
PUTNAM,MO,2018,663517.71,528.59446
PUTNAM,MO,2019,460331.5875,363.845775
PUTNAM,NY,2006,17221429.7039875,12981.093959325
PUTNAM,NY,2007,20090751.714525,15265.88767135
PUTNAM,NY,2008,21332190.0249,16151.293596599999
PUTNAM,NY,2009,21110982.608625002,15568.17614575
PUTNAM,NY,2010,23684589.541575,17200.10656105
PUTNAM,NY,2011,26775360.525225,19310.55596015
PUTNAM,NY,2012,30302071.2038625,21526.777977575
PUTNAM,NY,2013,28841250.765,20223.15144
PUTNAM,NY,2014,28011800.8275,19483.015315
PUTNAM,NY,2015,31074104.122500002,21498.65486
PUTNAM,NY,2016,28825309.035,19951.70721
PUTNAM,NY,2017,25266169.3989,17482.315522599998
PUTNAM,NY,2018,21639774.015,14940.72259
PUTNAM,NY,2019,17338928.9925,12041.174304999999
PUTNAM,OH,2006,4264498.754625,3322.52641975
PUTNAM,OH,2007,4781128.194,3705.086246
PUTNAM,OH,2008,5220877.54635,4062.1726309
PUTNAM,OH,2009,5287716.1163625,4142.601627575
PUTNAM,OH,2010,5844408.675,4586.932949999999
PUTNAM,OH,2011,6300226.0020375,5046.701668025
PUTNAM,OH,2012,5610204.525450001,4533.0892703
PUTNAM,OH,2013,5821263.3043125,4678.083372874999
PUTNAM,OH,2014,6074666.775,4833.4177
PUTNAM,OH,2015,5899552.3875,4669.352675
PUTNAM,OH,2016,5039249.8875,4006.3698249999998
PUTNAM,OH,2017,4435856.760000001,3505.5587100000002
PUTNAM,OH,2018,4314649.987500001,3356.7173249999996
PUTNAM,OH,2019,3677237.3325,2894.704895
PUTNAM,TN,2006,27614268.592675,21696.315311450002
PUTNAM,TN,2007,33369749.610075,26384.45799005
PUTNAM,TN,2008,37301711.5266,29674.2074364
PUTNAM,TN,2009,40514539.374074996,31685.686481049997
PUTNAM,TN,2010,48477433.3768125,37202.212157875
PUTNAM,TN,2011,65638233.63225,49338.5318815
PUTNAM,TN,2012,76253123.29725,56588.655333999995
PUTNAM,TN,2013,73340768.3163375,54467.707849225
PUTNAM,TN,2014,80026180.4831625,58753.593523774995
PUTNAM,TN,2015,83457002.3373,60515.2603532
PUTNAM,TN,2016,82188087.6876,59480.952088399994
PUTNAM,TN,2017,74869680.4551,54127.4711434
PUTNAM,TN,2018,63468983.2332,45968.9284288
PUTNAM,TN,2019,51429899.4609,37337.2102406
PUTNAM,WV,2006,14939532.3625,12989.449835
PUTNAM,WV,2007,18318690.425,15953.75103
PUTNAM,WV,2008,20849134.814725,17933.05179315
PUTNAM,WV,2009,22858557.6433875,19280.900718925
PUTNAM,WV,2010,24639211.75065,20489.2731771
PUTNAM,WV,2011,26061078.7927125,21663.326663475
PUTNAM,WV,2012,29968769.0297625,24107.159793175
PUTNAM,WV,2013,29515305.7840875,23639.420367725
PUTNAM,WV,2014,35482570.71,27498.61066
PUTNAM,WV,2015,34469304.6,26287.8456
PUTNAM,WV,2016,28050270.08625,21562.8038675
PUTNAM,WV,2017,18120658.59375,14601.1228625
PUTNAM,WV,2018,13762731.3675,11205.353055
PUTNAM,WV,2019,11630183.745,9510.18537
QUAY,NM,2006,2378560.773,1863.333532
QUAY,NM,2007,2690258.7555,2138.735187
QUAY,NM,2008,3119410.563,2478.7169919999997
QUAY,NM,2009,3097682.9813624998,2469.221442575
QUAY,NM,2010,3775006.88385,2998.1660558999997
QUAY,NM,2011,3764171.35545,3026.6054753
QUAY,NM,2012,3531481.9688625,2887.219617575
QUAY,NM,2013,3591769.29795,2937.4658553
QUAY,NM,2014,4277335.5375,3333.657225
QUAY,NM,2015,3440427.3375000004,2708.771275
QUAY,NM,2016,2491814.79,1932.39879
QUAY,NM,2017,2255071.7062500003,1743.6744875
QUAY,NM,2018,1204426.1925,981.9373049999999
QUAY,NM,2019,1208747.97,991.34672
QUEBRADILLAS,PR,2006,587380.575,440.92715
QUEBRADILLAS,PR,2007,589834.275,429.5973
QUEBRADILLAS,PR,2008,490863.9375,358.521625
QUEBRADILLAS,PR,2009,645911.7000000001,465.26695
QUEBRADILLAS,PR,2010,927994.3500000001,656.8031
QUEBRADILLAS,PR,2011,1134602.25,797.5182500000001
QUEBRADILLAS,PR,2012,1042410.375,741.85875
QUEBRADILLAS,PR,2013,1025034.3375,734.008025
QUEBRADILLAS,PR,2014,1239369.975,850.5131
QUEBRADILLAS,PR,2015,1077183.15,734.72015
QUEBRADILLAS,PR,2016,1175890.95,802.94695
QUEBRADILLAS,PR,2017,1307783.8125,882.9548749999999
QUEBRADILLAS,PR,2018,2103657.4875,1413.6886749999999
QUEBRADILLAS,PR,2019,1402636.95,944.52545
QUEEN ANNES,MD,2006,13279633.473862499,9453.551754574999
QUEEN ANNES,MD,2007,16284699.8055,11570.979397
QUEEN ANNES,MD,2008,16216899.004999999,11622.95592
QUEEN ANNES,MD,2009,18931428.825,13464.527
QUEEN ANNES,MD,2010,18812039.025,13338.77205
QUEEN ANNES,MD,2011,19944578.0593125,14131.529627875
QUEEN ANNES,MD,2012,19768350.2979,13985.4947986
QUEEN ANNES,MD,2013,17314081.6770375,12234.340168024999
QUEEN ANNES,MD,2014,15406170.3525,10967.262665
QUEEN ANNES,MD,2015,15460259.5275,10884.411465
QUEEN ANNES,MD,2016,15373599.5178,10753.9497652
QUEEN ANNES,MD,2017,15338149.305,10660.70538
QUEEN ANNES,MD,2018,13977215.8725,9676.369185
QUEEN ANNES,MD,2019,11682363.2325,8138.879744999999
QUEENS,NY,2006,162607775.4427875,125797.864724525
QUEENS,NY,2007,197968900.7852,151170.3281768
QUEENS,NY,2008,227248455.0092625,170431.53631617498
QUEENS,NY,2009,285405036.7756125,208727.58248357498
QUEENS,NY,2010,374003412.9651625,267151.43983877497
QUEENS,NY,2011,454748477.2467,319927.52273779997
QUEENS,NY,2012,478757545.857,333623.720273
QUEENS,NY,2013,443245079.536125,306229.38710575
QUEENS,NY,2014,417530260.00875,286568.8653925
QUEENS,NY,2015,458877591.82635,313119.38539089996
QUEENS,NY,2016,418316300.39205,284939.6964047
QUEENS,NY,2017,348886704.52425,237503.7757295
QUEENS,NY,2018,287661289.3266,195850.5730644
QUEENS,NY,2019,244508441.9391,166445.12733939997
QUITMAN,MS,2006,838421.54,782.0324149999999
QUITMAN,MS,2007,850777.882725,801.57595515
QUITMAN,MS,2008,886259.775,838.7007
QUITMAN,MS,2009,960993.9375,913.5466749999999
QUITMAN,MS,2010,928718.8875,891.2227750000001
QUITMAN,MS,2011,858489.3413625,822.659127575
QUITMAN,MS,2012,851118.8365875001,819.763457725
QUITMAN,MS,2013,760949.820225,727.00963015
QUITMAN,MS,2014,738145.882725,690.87025515
QUITMAN,MS,2015,741364.875,678.38575
QUITMAN,MS,2016,776016.825,681.6602
QUITMAN,MS,2017,686687.8125,606.114875
QUITMAN,MS,2018,573757.4625,501.16337500000003
QUITMAN,MS,2019,316124.55000000005,268.1618
RABUN,GA,2006,7310533.1865,5771.899391
RABUN,GA,2007,8643374.686350001,6857.4684409
RABUN,GA,2008,10525434.6790875,8219.961927725
RABUN,GA,2009,11684937.4922625,9135.469918175
RABUN,GA,2010,11159950.095225,8834.15248015
RABUN,GA,2011,11982171.8820375,9509.676498025
RABUN,GA,2012,12142440.485437501,9540.347778625
RABUN,GA,2013,12746559.79635,10015.1920809
RABUN,GA,2014,13374846.147712499,10473.531818475
RABUN,GA,2015,12714332.4951,9947.5757334
RABUN,GA,2016,12711010.497,9879.564178
RABUN,GA,2017,13063639.87515,10061.3247801
RABUN,GA,2018,12638800.5975,9660.963785
RABUN,GA,2019,10557166.11,8134.823109999999
RACINE,WI,2006,52912888.482675,39729.59038845
RACINE,WI,2007,54798769.845750004,41345.0547655
RACINE,WI,2008,61829098.4431125,46620.364072075
RACINE,WI,2009,67766423.978625,51122.84074075
RACINE,WI,2010,74737728.6799875,56301.444178325
RACINE,WI,2011,80971353.5692125,60920.195952475
RACINE,WI,2012,83435103.9936,62448.7680274
RACINE,WI,2013,83366758.5433875,62247.868843924996
RACINE,WI,2014,86350697.865,64050.708614999996
RACINE,WI,2015,81414275.805,60128.27288
RACINE,WI,2016,72526992.55499999,53532.533279999996
RACINE,WI,2017,55329694.777499996,41199.756564999996
RACINE,WI,2018,43156084.8375,32477.940574999997
RACINE,WI,2019,35837963.4075,27155.697095
RADFORD,VA,2006,5850998.2865,4881.271731
RADFORD,VA,2007,6577726.5533625,5559.9297355749995
RADFORD,VA,2008,6600584.9265,5625.467301
RADFORD,VA,2009,6659152.6875,5661.46025
RADFORD,VA,2010,6490432.17,5450.94042
RADFORD,VA,2011,7601797.0125,6263.882825
RADFORD,VA,2012,7960953.0525,6539.664365
RADFORD,VA,2013,8609258.7375,6877.556925
RADFORD,VA,2014,8176982.775,6455.47865
RADFORD,VA,2015,7286789.7975,5674.322485
RADFORD,VA,2016,7662090.7875,5863.599725
RADFORD,VA,2017,6859151.28,5217.65978
RADFORD,VA,2018,5579895.8100000005,4249.93806
RADFORD,VA,2019,5504637.7125,4151.303725
RAINS,TX,2006,1341152.7375,1230.098825
RAINS,TX,2007,1453368.415,1333.68569
RAINS,TX,2008,1697766.36,1593.9965100000002
RAINS,TX,2009,2168972.1525000003,2000.093965
RAINS,TX,2010,1880303.2988625,1788.643547575
RAINS,TX,2011,2280752.33385,2136.1681309
RAINS,TX,2012,2330796.0190875,2208.109702725
RAINS,TX,2013,2510264.7825,2356.94087
RAINS,TX,2014,2342690.2875,2196.0004750000003
RAINS,TX,2015,2328857.565,2076.7169400000002
RAINS,TX,2016,2312733.2625,2031.792575
RAINS,TX,2017,2125218.5439,1872.5473926
RAINS,TX,2018,1792181.73,1579.7112300000001
RAINS,TX,2019,1661794.83,1482.49483
RALEIGH,WV,2006,43202125.7885,35047.478609
RALEIGH,WV,2007,58491798.824175,46144.91579445
RALEIGH,WV,2008,65267719.7525,50942.906325
RALEIGH,WV,2009,71673733.59,55524.944615
RALEIGH,WV,2010,81639287.12272501,61735.83642015
RALEIGH,WV,2011,122786735.33250001,89374.60617
RALEIGH,WV,2012,147727920.690225,105595.05770015
RALEIGH,WV,2013,128246720.7,92157.440825
RALEIGH,WV,2014,101130514.45522499,73951.22664015
RALEIGH,WV,2015,79713559.8039,58243.4231526
RALEIGH,WV,2016,40987250.265,30994.63714
RALEIGH,WV,2017,26742204.7725,20693.272735
RALEIGH,WV,2018,19282774.830000002,14972.761429999999
RALEIGH,WV,2019,14532088.5,11378.7394
RALLS,MO,2006,4540.5,4.5405
RAMSEY,MN,2006,72102110.01345,53088.616191299996
RAMSEY,MN,2007,76186383.7837125,56689.464883475
RAMSEY,MN,2008,87423168.03725,64661.0855665
RAMSEY,MN,2009,104622517.3902,76580.8691468
RAMSEY,MN,2010,114204143.5406625,83097.691193775
RAMSEY,MN,2011,125364890.963625,90854.51097575
RAMSEY,MN,2012,131549693.6277375,94714.216437825
RAMSEY,MN,2013,127095580.0270125,91170.349364675
RAMSEY,MN,2014,129895483.09927501,92646.56931285
RAMSEY,MN,2015,130580657.86019999,92581.8760618
RAMSEY,MN,2016,123755611.5228,87289.6197252
RAMSEY,MN,2017,108918168.4134,76605.8250856
RAMSEY,MN,2018,91483217.28029999,64233.4023702
RAMSEY,MN,2019,74631385.4397,52468.416509799994
RAMSEY,ND,2006,4820878.893,3475.4520620000003
RAMSEY,ND,2007,6034442.508,4301.042072
RAMSEY,ND,2008,5430454.5945,3899.2915629999998
RAMSEY,ND,2009,4946055.15,3605.5186999999996
RAMSEY,ND,2010,5487028.575,3964.0991999999997
RAMSEY,ND,2011,5782898.5875,4167.6521250000005
RAMSEY,ND,2012,5673183.01545,4123.1640103
RAMSEY,ND,2013,5748728.403862501,4164.396152575
RAMSEY,ND,2014,5820874.5,4208.6089
RAMSEY,ND,2015,5203972.1625,3772.821975
