GISJOIN,YEAR,AREANAME,STATEFP,COUNTYFP,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G1700490","2004","Effingham, IL","17","049","Illinois","170","Effingham","0490","0","0",34640
"G1700510","2004","Fayette, IL","17","051","Illinois","170","Fayette","0510","0","0",21631
"G1700530","2004","Ford, IL","17","053","Illinois","170","Ford","0530","0","0",14226
"G1700550","2004","Franklin, IL","17","055","Illinois","170","Franklin","0550","0","0",39498
"G1700570","2004","Fulton, IL","17","057","Illinois","170","Fulton","0570","0","0",37687
"G1700590","2004","Gallatin, IL","17","059","Illinois","170","Gallatin","0590","0","0",6182
"G1700610","2004","Greene, IL","17","061","Illinois","170","Greene","0610","0","0",14573
"G1700630","2004","Grundy, IL","17","063","Illinois","170","Grundy","0630","0","0",41178
"G1700650","2004","Hamilton, IL","17","065","Illinois","170","Hamilton","0650","0","0",8394
"G1700670","2004","Hancock, IL","17","067","Illinois","170","Hancock","0670","0","0",19366
"G1700690","2004","Hardin, IL","17","069","Illinois","170","Hardin","0690","0","0",4723
"G1700710","2004","Henderson, IL","17","071","Illinois","170","Henderson","0710","0","0",8068
"G1700730","2004","Henry, IL","17","073","Illinois","170","Henry","0730","0","0",50568
"G1700750","2004","Iroquois, IL","17","075","Illinois","170","Iroquois","0750","0","0",30577
"G1700770","2004","Jackson, IL","17","077","Illinois","170","Jackson","0770","0","0",58186
"G1700790","2004","Jasper, IL","17","079","Illinois","170","Jasper","0790","0","0",10054
"G1700810","2004","Jefferson, IL","17","081","Illinois","170","Jefferson","0810","0","0",40323
"G1700830","2004","Jersey, IL","17","083","Illinois","170","Jersey","0830","0","0",22344
"G1700850","2004","Jo Daviess, IL","17","085","Illinois","170","Jo Daviess","0850","0","0",22525
"G1700870","2004","Johnson, IL","17","087","Illinois","170","Johnson","0870","0","0",13029
"G1700890","2004","Kane, IL","17","089","Illinois","170","Kane","0890","0","0",472761
"G1700910","2004","Kankakee, IL","17","091","Illinois","170","Kankakee","0910","0","0",107038
"G1700930","2004","Kendall, IL","17","093","Illinois","170","Kendall","0930","0","0",72704
"G1700950","2004","Knox, IL","17","095","Illinois","170","Knox","0950","0","0",53799
"G1700970","2004","Lake, IL","17","097","Illinois","170","Lake","0970","0","0",692869
"G1700990","2004","LaSalle, IL","17","099","Illinois","170","La Salle","0990","0","0",112225
"G1701010","2004","Lawrence, IL","17","101","Illinois","170","Lawrence","1010","0","0",15963
"G1701030","2004","Lee, IL","17","103","Illinois","170","Lee","1030","0","0",35677
"G1701050","2004","Livingston, IL","17","105","Illinois","170","Livingston","1050","0","0",39045
"G1701070","2004","Logan, IL","17","107","Illinois","170","Logan","1070","0","0",30715
"G1701090","2004","McDonough, IL","17","109","Illinois","170","McDonough","1090","0","0",32301
"G1701110","2004","McHenry, IL","17","111","Illinois","170","McHenry","1110","0","0",296260
"G1701130","2004","McLean, IL","17","113","Illinois","170","McLean","1130","0","0",157847
"G1701150","2004","Macon, IL","17","115","Illinois","170","Macon","1150","0","0",110502
"G1701170","2004","Macoupin, IL","17","117","Illinois","170","Macoupin","1170","0","0",49073
"G1701190","2004","Madison, IL","17","119","Illinois","170","Madison","1190","0","0",263443
"G1701210","2004","Marion, IL","17","121","Illinois","170","Marion","1210","0","0",40428
"G1701230","2004","Marshall, IL","17","123","Illinois","170","Marshall","1230","0","0",13190
"G1701250","2004","Mason, IL","17","125","Illinois","170","Mason","1250","0","0",15889
"G1701270","2004","Massac, IL","17","127","Illinois","170","Massac","1270","0","0",15294
"G1701290","2004","Menard, IL","17","129","Illinois","170","Menard","1290","0","0",12741
"G1701310","2004","Mercer, IL","17","131","Illinois","170","Mercer","1310","0","0",16991
"G1701330","2004","Monroe, IL","17","133","Illinois","170","Monroe","1330","0","0",30491
"G1701350","2004","Montgomery, IL","17","135","Illinois","170","Montgomery","1350","0","0",30441
"G1701370","2004","Morgan, IL","17","137","Illinois","170","Morgan","1370","0","0",35960
"G1701390","2004","Moultrie, IL","17","139","Illinois","170","Moultrie","1390","0","0",14423
"G1701410","2004","Ogle, IL","17","141","Illinois","170","Ogle","1410","0","0",53525
"G1701430","2004","Peoria, IL","17","143","Illinois","170","Peoria","1430","0","0",182129
"G1701450","2004","Perry, IL","17","145","Illinois","170","Perry","1450","0","0",22691
"G1701470","2004","Piatt, IL","17","147","Illinois","170","Piatt","1470","0","0",16498
"G1701490","2004","Pike, IL","17","149","Illinois","170","Pike","1490","0","0",17114
"G1701510","2004","Pope, IL","17","151","Illinois","170","Pope","1510","0","0",4285
"G1701530","2004","Pulaski, IL","17","153","Illinois","170","Pulaski","1530","0","0",6950
"G1701550","2004","Putnam, IL","17","155","Illinois","170","Putnam","1550","0","0",6098
"G1701570","2004","Randolph, IL","17","157","Illinois","170","Randolph","1570","0","0",33242
"G1701590","2004","Richland, IL","17","159","Illinois","170","Richland","1590","0","0",15854
"G1701610","2004","Rock Island, IL","17","161","Illinois","170","Rock Island","1610","0","0",147609
"G1701630","2004","St. Clair, IL","17","163","Illinois","170","St Clair","1630","0","0",259123
"G1701650","2004","Saline, IL","17","165","Illinois","170","Saline","1650","0","0",26207
"G1701670","2004","Sangamon, IL","17","167","Illinois","170","Sangamon","1670","0","0",192315
"G1701690","2004","Schuyler, IL","17","169","Illinois","170","Schuyler","1690","0","0",7042
"G1701710","2004","Scott, IL","17","171","Illinois","170","Scott","1710","0","0",5423
"G1701730","2004","Shelby, IL","17","173","Illinois","170","Shelby","1730","0","0",22372
"G1701750","2004","Stark, IL","17","175","Illinois","170","Stark","1750","0","0",6186
"G1701770","2004","Stephenson, IL","17","177","Illinois","170","Stephenson","1770","0","0",48125
"G1701790","2004","Tazewell, IL","17","179","Illinois","170","Tazewell","1790","0","0",129007
"G1701810","2004","Union, IL","17","181","Illinois","170","Union","1810","0","0",18195
"G1701830","2004","Vermilion, IL","17","183","Illinois","170","Vermilion","1830","0","0",82647
"G1701850","2004","Wabash, IL","17","185","Illinois","170","Wabash","1850","0","0",12601
"G1701870","2004","Warren, IL","17","187","Illinois","170","Warren","1870","0","0",17714
"G1701890","2004","Washington, IL","17","189","Illinois","170","Washington","1890","0","0",15122
"G1701910","2004","Wayne, IL","17","191","Illinois","170","Wayne","1910","0","0",16814
"G1701930","2004","White, IL","17","193","Illinois","170","White","1930","0","0",15221
"G1701950","2004","Whiteside, IL","17","195","Illinois","170","Whiteside","1950","0","0",59955
"G1701970","2004","Will, IL","17","197","Illinois","170","Will","1970","0","0",617494
"G1701990","2004","Williamson, IL","17","199","Illinois","170","Williamson","1990","0","0",63124
"G1702010","2004","Winnebago, IL","17","201","Illinois","170","Winnebago","2010","0","0",286283
"G1702030","2004","Woodford, IL","17","203","Illinois","170","Woodford","2030","0","0",36939
"G1800010","2004","Adams, IN","18","001","Indiana","180","Adams","0010","0","0",33778
"G1800030","2004","Allen, IN","18","003","Indiana","180","Allen","0030","0","0",341816
"G1800050","2004","Bartholomew, IN","18","005","Indiana","180","Bartholomew","0050","0","0",72853
"G1800070","2004","Benton, IN","18","007","Indiana","180","Benton","0070","0","0",9109
"G1800090","2004","Blackford, IN","18","009","Indiana","180","Blackford","0090","0","0",13843
"G1800110","2004","Boone, IN","18","011","Indiana","180","Boone","0110","0","0",50820
"G1800130","2004","Brown, IN","18","013","Indiana","180","Brown","0130","0","0",15214
"G1800150","2004","Carroll, IN","18","015","Indiana","180","Carroll","0150","0","0",20296
"G1800170","2004","Cass, IN","18","017","Indiana","180","Cass","0170","0","0",40324
"G1800190","2004","Clark, IN","18","019","Indiana","180","Clark","0190","0","0",100463
"G1800210","2004","Clay, IN","18","021","Indiana","180","Clay","0210","0","0",27068
"G1800230","2004","Clinton, IN","18","023","Indiana","180","Clinton","0230","0","0",34038
"G1800250","2004","Crawford, IN","18","025","Indiana","180","Crawford","0250","0","0",11122
"G1800270","2004","Daviess, IN","18","027","Indiana","180","Daviess","0270","0","0",30287
"G1800290","2004","Dearborn, IN","18","029","Indiana","180","Dearborn","0290","0","0",48609
"G1800310","2004","Decatur, IN","18","031","Indiana","180","Decatur","0310","0","0",24944
"G1800330","2004","DeKalb, IN","18","033","Indiana","180","DeKalb","0330","0","0",41420
"G1800350","2004","Delaware, IN","18","035","Indiana","180","Delaware","0350","0","0",117501
"G1800370","2004","Dubois, IN","18","037","Indiana","180","Dubois","0370","0","0",40600
"G1800390","2004","Elkhart, IN","18","039","Indiana","180","Elkhart","0390","0","0",191629
"G1800410","2004","Fayette, IN","18","041","Indiana","180","Fayette","0410","0","0",24967
"G1800430","2004","Floyd, IN","18","043","Indiana","180","Floyd","0430","0","0",71513
"G1800450","2004","Fountain, IN","18","045","Indiana","180","Fountain","0450","0","0",17578
"G1800470","2004","Franklin, IN","18","047","Indiana","180","Franklin","0470","0","0",22876
"G1800490","2004","Fulton, IN","18","049","Indiana","180","Fulton","0490","0","0",20636
"G1800510","2004","Gibson, IN","18","051","Indiana","180","Gibson","0510","0","0",33241
"G1800530","2004","Grant, IN","18","053","Indiana","180","Grant","0530","0","0",71256
"G1800550","2004","Greene, IN","18","055","Indiana","180","Greene","0550","0","0",33465
"G1800570","2004","Hamilton, IN","18","057","Indiana","180","Hamilton","0570","0","0",229840
"G1800590","2004","Hancock, IN","18","059","Indiana","180","Hancock","0590","0","0",60965
"G1800610","2004","Harrison, IN","18","061","Indiana","180","Harrison","0610","0","0",36343
"G1800630","2004","Hendricks, IN","18","063","Indiana","180","Hendricks","0630","0","0",123467
"G1800650","2004","Henry, IN","18","065","Indiana","180","Henry","0650","0","0",47662
"G1800670","2004","Howard, IN","18","067","Indiana","180","Howard","0670","0","0",84586
"G1800690","2004","Huntington, IN","18","069","Indiana","180","Huntington","0690","0","0",38110
"G1800710","2004","Jackson, IN","18","071","Indiana","180","Jackson","0710","0","0",41848
"G1800730","2004","Jasper, IN","18","073","Indiana","180","Jasper","0730","0","0",31605
"G1800750","2004","Jay, IN","18","075","Indiana","180","Jay","0750","0","0",21669
"G1800770","2004","Jefferson, IN","18","077","Indiana","180","Jefferson","0770","0","0",32204
"G1800790","2004","Jennings, IN","18","079","Indiana","180","Jennings","0790","0","0",28310
"G1800810","2004","Johnson, IN","18","081","Indiana","180","Johnson","0810","0","0",125682
"G1800830","2004","Knox, IN","18","083","Indiana","180","Knox","0830","0","0",38513
"G1800850","2004","Kosciusko, IN","18","085","Indiana","180","Kosciusko","0850","0","0",75531
"G1800870","2004","LaGrange, IN","18","087","Indiana","180","LaGrange","0870","0","0",36477
"G1800890","2004","Lake, IN","18","089","Indiana","180","Lake","0890","0","0",490089
"G1800910","2004","LaPorte, IN","18","091","Indiana","180","LaPorte","0910","0","0",109741
"G1800930","2004","Lawrence, IN","18","093","Indiana","180","Lawrence","0930","0","0",46233
"G1800950","2004","Madison, IN","18","095","Indiana","180","Madison","0950","0","0",130482
"G1800970","2004","Marion, IN","18","097","Indiana","180","Marion","0970","0","0",861847
"G1800990","2004","Marshall, IN","18","099","Indiana","180","Marshall","0990","0","0",46564
"G1801010","2004","Martin, IN","18","101","Indiana","180","Martin","1010","0","0",10397
"G1801030","2004","Miami, IN","18","103","Indiana","180","Miami","1030","0","0",35922
"G1801050","2004","Monroe, IN","18","105","Indiana","180","Monroe","1050","0","0",120910
"G1801070","2004","Montgomery, IN","18","107","Indiana","180","Montgomery","1070","0","0",37900
"G1801090","2004","Morgan, IN","18","109","Indiana","180","Morgan","1090","0","0",69188
"G1801110","2004","Newton, IN","18","111","Indiana","180","Newton","1110","0","0",14371
"G1801130","2004","Noble, IN","18","113","Indiana","180","Noble","1130","0","0",47154
"G1801150","2004","Ohio, IN","18","115","Indiana","180","Ohio","1150","0","0",5797
"G1801170","2004","Orange, IN","18","117","Indiana","180","Orange","1170","0","0",19643
"G1801190","2004","Owen, IN","18","119","Indiana","180","Owen","1190","0","0",22922
"G1801210","2004","Parke, IN","18","121","Indiana","180","Parke","1210","0","0",17296
"G1801230","2004","Perry, IN","18","123","Indiana","180","Perry","1230","0","0",19042
"G1801250","2004","Pike, IN","18","125","Indiana","180","Pike","1250","0","0",12927
"G1801270","2004","Porter, IN","18","127","Indiana","180","Porter","1270","0","0",154826
"G1801290","2004","Posey, IN","18","129","Indiana","180","Posey","1290","0","0",26891
"G1801310","2004","Pulaski, IN","18","131","Indiana","180","Pulaski","1310","0","0",13770
"G1801330","2004","Putnam, IN","18","133","Indiana","180","Putnam","1330","0","0",36680
"G1801350","2004","Randolph, IN","18","135","Indiana","180","Randolph","1350","0","0",26682
"G1801370","2004","Ripley, IN","18","137","Indiana","180","Ripley","1370","0","0",27539
"G1801390","2004","Rush, IN","18","139","Indiana","180","Rush","1390","0","0",17883
"G1801410","2004","St. Joseph, IN","18","141","Indiana","180","St Joseph","1410","0","0",265718
"G1801430","2004","Scott, IN","18","143","Indiana","180","Scott","1430","0","0",23590
"G1801450","2004","Shelby, IN","18","145","Indiana","180","Shelby","1450","0","0",43711
"G1801470","2004","Spencer, IN","18","147","Indiana","180","Spencer","1470","0","0",20321
"G1801490","2004","Starke, IN","18","149","Indiana","180","Starke","1490","0","0",22791
"G1801510","2004","Steuben, IN","18","151","Indiana","180","Steuben","1510","0","0",33657
"G1801530","2004","Sullivan, IN","18","153","Indiana","180","Sullivan","1530","0","0",21862
"G1801550","2004","Switzerland, IN","18","155","Indiana","180","Switzerland","1550","0","0",9529
"G1801570","2004","Tippecanoe, IN","18","157","Indiana","180","Tippecanoe","1570","0","0",152022
"G1801590","2004","Tipton, IN","18","159","Indiana","180","Tipton","1590","0","0",16543
"G1801610","2004","Union, IN","18","161","Indiana","180","Union","1610","0","0",7217
"G1801630","2004","Vanderburgh, IN","18","163","Indiana","180","Vanderburgh","1630","0","0",172898
"G1801650","2004","Vermillion, IN","18","165","Indiana","180","Vermillion","1650","0","0",16544
"G1801670","2004","Vigo, IN","18","167","Indiana","180","Vigo","1670","0","0",103008
"G1801690","2004","Wabash, IN","18","169","Indiana","180","Wabash","1690","0","0",34115
"G1801710","2004","Warren, IN","18","171","Indiana","180","Warren","1710","0","0",8740
"G1801730","2004","Warrick, IN","18","173","Indiana","180","Warrick","1730","0","0",55350
"G1801750","2004","Washington, IN","18","175","Indiana","180","Washington","1750","0","0",27835
"G1801770","2004","Wayne, IN","18","177","Indiana","180","Wayne","1770","0","0",69655
"G1801790","2004","Wells, IN","18","179","Indiana","180","Wells","1790","0","0",28025
"G1801810","2004","White, IN","18","181","Indiana","180","White","1810","0","0",24723
"G1801830","2004","Whitley, IN","18","183","Indiana","180","Whitley","1830","0","0",31909
"G1900010","2004","Adair, IA","19","001","Iowa","190","Adair","0010","0","0",7895
"G1900030","2004","Adams, IA","19","003","Iowa","190","Adams","0030","0","0",4300
"G1900050","2004","Allamakee, IA","19","005","Iowa","190","Allamakee","0050","0","0",14712
"G1900070","2004","Appanoose, IA","19","007","Iowa","190","Appanoose","0070","0","0",13629
"G1900090","2004","Audubon, IA","19","009","Iowa","190","Audubon","0090","0","0",6484
"G1900110","2004","Benton, IA","19","011","Iowa","190","Benton","0110","0","0",26747
"G1900130","2004","Black Hawk, IA","19","013","Iowa","190","Black Hawk","0130","0","0",125707
"G1900150","2004","Boone, IA","19","015","Iowa","190","Boone","0150","0","0",26436
"G1900170","2004","Bremer, IA","19","017","Iowa","190","Bremer","0170","0","0",23525
"G1900190","2004","Buchanan, IA","19","019","Iowa","190","Buchanan","0190","0","0",21009
"G1900210","2004","Buena Vista, IA","19","021","Iowa","190","Buena Vista","0210","0","0",20160
"G1900230","2004","Butler, IA","19","023","Iowa","190","Butler","0230","0","0",15011
"G1900250","2004","Calhoun, IA","19","025","Iowa","190","Calhoun","0250","0","0",10530
"G1900270","2004","Carroll, IA","19","027","Iowa","190","Carroll","0270","0","0",20993
"G1900290","2004","Cass, IA","19","029","Iowa","190","Cass","0290","0","0",14279
"G1900310","2004","Cedar, IA","19","031","Iowa","190","Cedar","0310","0","0",18270
"G1900330","2004","Cerro Gordo, IA","19","033","Iowa","190","Cerro Gordo","0330","0","0",44836
"G1900350","2004","Cherokee, IA","19","035","Iowa","190","Cherokee","0350","0","0",12414
"G1900370","2004","Chickasaw, IA","19","037","Iowa","190","Chickasaw","0370","0","0",12617
"G1900390","2004","Clarke, IA","19","039","Iowa","190","Clarke","0390","0","0",9263
"G1900410","2004","Clay, IA","19","041","Iowa","190","Clay","0410","0","0",16955
"G1900430","2004","Clayton, IA","19","043","Iowa","190","Clayton","0430","0","0",18364
"G1900450","2004","Clinton, IA","19","045","Iowa","190","Clinton","0450","0","0",49789
"G1900470","2004","Crawford, IA","19","047","Iowa","190","Crawford","0470","0","0",16897
"G1900490","2004","Dallas, IA","19","049","Iowa","190","Dallas","0490","0","0",49455
"G1900510","2004","Davis, IA","19","051","Iowa","190","Davis","0510","0","0",8676
"G1900530","2004","Decatur, IA","19","053","Iowa","190","Decatur","0530","0","0",8625
"G1900550","2004","Delaware, IA","19","055","Iowa","190","Delaware","0550","0","0",18067
"G1900570","2004","Des Moines, IA","19","057","Iowa","190","Des Moines","0570","0","0",40840
"G1900590","2004","Dickinson, IA","19","059","Iowa","190","Dickinson","0590","0","0",16580
"G1900610","2004","Dubuque, IA","19","061","Iowa","190","Dubuque","0610","0","0",91079
"G1900630","2004","Emmet, IA","19","063","Iowa","190","Emmet","0630","0","0",10628
"G1900650","2004","Fayette, IA","19","065","Iowa","190","Fayette","0650","0","0",21243
"G1900670","2004","Floyd, IA","19","067","Iowa","190","Floyd","0670","0","0",16521
"G1900690","2004","Franklin, IA","19","069","Iowa","190","Franklin","0690","0","0",10725
"G1900710","2004","Fremont, IA","19","071","Iowa","190","Fremont","0710","0","0",7756
"G1900730","2004","Greene, IA","19","073","Iowa","190","Greene","0730","0","0",10026
"G1900750","2004","Grundy, IA","19","075","Iowa","190","Grundy","0750","0","0",12364
"G1900770","2004","Guthrie, IA","19","077","Iowa","190","Guthrie","0770","0","0",11550
"G1900790","2004","Hamilton, IA","19","079","Iowa","190","Hamilton","0790","0","0",16230
"G1900810","2004","Hancock, IA","19","081","Iowa","190","Hancock","0810","0","0",11795
"G1900830","2004","Hardin, IA","19","083","Iowa","190","Hardin","0830","0","0",18169
"G1900850","2004","Harrison, IA","19","085","Iowa","190","Harrison","0850","0","0",15811
"G1900870","2004","Henry, IA","19","087","Iowa","190","Henry","0870","0","0",20168
"G1900890","2004","Howard, IA","19","089","Iowa","190","Howard","0890","0","0",9797
"G1900910","2004","Humboldt, IA","19","091","Iowa","190","Humboldt","0910","0","0",10042
"G1900930","2004","Ida, IA","19","093","Iowa","190","Ida","0930","0","0",7413
"G1900950","2004","Iowa, IA","19","095","Iowa","190","Iowa","0950","0","0",15979
"G1900970","2004","Jackson, IA","19","097","Iowa","190","Jackson","0970","0","0",20255
"G1900990","2004","Jasper, IA","19","099","Iowa","190","Jasper","0990","0","0",37696
"G1901010","2004","Jefferson, IA","19","101","Iowa","190","Jefferson","1010","0","0",16021
"G1901030","2004","Johnson, IA","19","103","Iowa","190","Johnson","1030","0","0",116226
"G1901050","2004","Jones, IA","19","105","Iowa","190","Jones","1050","0","0",20554
"G1901070","2004","Keokuk, IA","19","107","Iowa","190","Keokuk","1070","0","0",11236
"G1901090","2004","Kossuth, IA","19","109","Iowa","190","Kossuth","1090","0","0",16348
"G1901110","2004","Lee, IA","19","111","Iowa","190","Lee","1110","0","0",36745
"G1901130","2004","Linn, IA","19","113","Iowa","190","Linn","1130","0","0",197005
"G1901150","2004","Louisa, IA","19","115","Iowa","190","Louisa","1150","0","0",12041
"G1901170","2004","Lucas, IA","19","117","Iowa","190","Lucas","1170","0","0",9661
"G1901190","2004","Lyon, IA","19","119","Iowa","190","Lyon","1190","0","0",11750
"G1901210","2004","Madison, IA","19","121","Iowa","190","Madison","1210","0","0",14905
"G1901230","2004","Mahaska, IA","19","123","Iowa","190","Mahaska","1230","0","0",22111
"G1901250","2004","Marion, IA","19","125","Iowa","190","Marion","1250","0","0",32691
"G1901270","2004","Marshall, IA","19","127","Iowa","190","Marshall","1270","0","0",39441
"G1901290","2004","Mills, IA","19","129","Iowa","190","Mills","1290","0","0",14995
"G1901310","2004","Mitchell, IA","19","131","Iowa","190","Mitchell","1310","0","0",10942
"G1901330","2004","Monona, IA","19","133","Iowa","190","Monona","1330","0","0",9654
"G1901350","2004","Monroe, IA","19","135","Iowa","190","Monroe","1350","0","0",7848
"G1901370","2004","Montgomery, IA","19","137","Iowa","190","Montgomery","1370","0","0",11310
"G1901390","2004","Muscatine, IA","19","139","Iowa","190","Muscatine","1390","0","0",42358
"G1901410","2004","O'Brien, IA","19","141","Iowa","190","O Brien","1410","0","0",14428
"G1901430","2004","Osceola, IA","19","143","Iowa","190","Osceola","1430","0","0",6782
"G1901450","2004","Page, IA","19","145","Iowa","190","Page","1450","0","0",16236
"G1901470","2004","Palo Alto, IA","19","147","Iowa","190","Palo Alto","1470","0","0",9750
"G1901490","2004","Plymouth, IA","19","149","Iowa","190","Plymouth","1490","0","0",24964
"G1901510","2004","Pocahontas, IA","19","151","Iowa","190","Pocahontas","1510","0","0",8077
"G1901530","2004","Polk, IA","19","153","Iowa","190","Polk","1530","0","0",394031
"G1901550","2004","Pottawattamie, IA","19","155","Iowa","190","Pottawattamie","1550","0","0",89208
"G1901570","2004","Poweshiek, IA","19","157","Iowa","190","Poweshiek","1570","0","0",18999
"G1901590","2004","Ringgold, IA","19","159","Iowa","190","Ringgold","1590","0","0",5354
"G1901610","2004","Sac, IA","19","161","Iowa","190","Sac","1610","0","0",10801
"G1901630","2004","Scott, IA","19","163","Iowa","190","Scott","1630","0","0",160125
"G1901650","2004","Shelby, IA","19","165","Iowa","190","Shelby","1650","0","0",12771
"G1901670","2004","Sioux, IA","19","167","Iowa","190","Sioux","1670","0","0",32134
"G1901690","2004","Story, IA","19","169","Iowa","190","Story","1690","0","0",80239
"G1901710","2004","Tama, IA","19","171","Iowa","190","Tama","1710","0","0",17926
"G1901730","2004","Taylor, IA","19","173","Iowa","190","Taylor","1730","0","0",6660
"G1901750","2004","Union, IA","19","175","Iowa","190","Union","1750","0","0",11985
"G1901770","2004","Van Buren, IA","19","177","Iowa","190","Van Buren","1770","0","0",7739
"G1901790","2004","Wapello, IA","19","179","Iowa","190","Wapello","1790","0","0",35793
"G1901810","2004","Warren, IA","19","181","Iowa","190","Warren","1810","0","0",42399
"G1901830","2004","Washington, IA","19","183","Iowa","190","Washington","1830","0","0",21332
"G1901850","2004","Wayne, IA","19","185","Iowa","190","Wayne","1850","0","0",6601
"G1901870","2004","Webster, IA","19","187","Iowa","190","Webster","1870","0","0",39186
"G1901890","2004","Winnebago, IA","19","189","Iowa","190","Winnebago","1890","0","0",11402
"G1901910","2004","Winneshiek, IA","19","191","Iowa","190","Winneshiek","1910","0","0",21185
"G1901930","2004","Woodbury, IA","19","193","Iowa","190","Woodbury","1930","0","0",103206
"G1901950","2004","Worth, IA","19","195","Iowa","190","Worth","1950","0","0",7745
"G1901970","2004","Wright, IA","19","197","Iowa","190","Wright","1970","0","0",13692
"G2000010","2004","Allen, KS","20","001","Kansas","200","Allen","0010","0","0",13918
"G2000030","2004","Anderson, KS","20","003","Kansas","200","Anderson","0030","0","0",8170
"G2000050","2004","Atchison, KS","20","005","Kansas","200","Atchison","0050","0","0",16860
"G2000070","2004","Barber, KS","20","007","Kansas","200","Barber","0070","0","0",4988
"G2000090","2004","Barton, KS","20","009","Kansas","200","Barton","0090","0","0",28004
"G2000110","2004","Bourbon, KS","20","011","Kansas","200","Bourbon","0110","0","0",15082
"G2000130","2004","Brown, KS","20","013","Kansas","200","Brown","0130","0","0",10348
"G2000150","2004","Butler, KS","20","015","Kansas","200","Butler","0150","0","0",61694
"G2000170","2004","Chase, KS","20","017","Kansas","200","Chase","0170","0","0",3082
"G2000190","2004","Chautauqua, KS","20","019","Kansas","200","Chautauqua","0190","0","0",4191
"G2000210","2004","Cherokee, KS","20","021","Kansas","200","Cherokee","0210","0","0",21797
"G2000230","2004","Cheyenne, KS","20","023","Kansas","200","Cheyenne","0230","0","0",2968
"G2000250","2004","Clark, KS","20","025","Kansas","200","Clark","0250","0","0",2336
"G2000270","2004","Clay, KS","20","027","Kansas","200","Clay","0270","0","0",8572
"G2000290","2004","Cloud, KS","20","029","Kansas","200","Cloud","0290","0","0",9746
"G2000310","2004","Coffey, KS","20","031","Kansas","200","Coffey","0310","0","0",8740
"G2000330","2004","Comanche, KS","20","033","Kansas","200","Comanche","0330","0","0",1912
"G2000350","2004","Cowley, KS","20","035","Kansas","200","Cowley","0350","0","0",35697
"G2000370","2004","Crawford, KS","20","037","Kansas","200","Crawford","0370","0","0",38167
"G2000390","2004","Decatur, KS","20","039","Kansas","200","Decatur","0390","0","0",3261
"G2000410","2004","Dickinson, KS","20","041","Kansas","200","Dickinson","0410","0","0",19143
"G2000430","2004","Doniphan, KS","20","043","Kansas","200","Doniphan","0430","0","0",7990
"G2000450","2004","Douglas, KS","20","045","Kansas","200","Douglas","0450","0","0",102738
"G2000470","2004","Edwards, KS","20","047","Kansas","200","Edwards","0470","0","0",3308
"G2000490","2004","Elk, KS","20","049","Kansas","200","Elk","0490","0","0",3109
"G2000510","2004","Ellis, KS","20","051","Kansas","200","Ellis","0510","0","0",27040
"G2000530","2004","Ellsworth, KS","20","053","Kansas","200","Ellsworth","0530","0","0",6355
"G2000550","2004","Finney, KS","20","055","Kansas","200","Finney","0550","0","0",39170
"G2000570","2004","Ford, KS","20","057","Kansas","200","Ford","0570","0","0",33456
"G2000590","2004","Franklin, KS","20","059","Kansas","200","Franklin","0590","0","0",26130
"G2000610","2004","Geary, KS","20","061","Kansas","200","Geary","0610","0","0",25145
"G2000630","2004","Gove, KS","20","063","Kansas","200","Gove","0630","0","0",2829
"G2000650","2004","Graham, KS","20","065","Kansas","200","Graham","0650","0","0",2751
"G2000670","2004","Grant, KS","20","067","Kansas","200","Grant","0670","0","0",7644
"G2000690","2004","Gray, KS","20","069","Kansas","200","Gray","0690","0","0",5970
"G2000710","2004","Greeley, KS","20","071","Kansas","200","Greeley","0710","0","0",1412
"G2000730","2004","Greenwood, KS","20","073","Kansas","200","Greenwood","0730","0","0",7496
"G2000750","2004","Hamilton, KS","20","075","Kansas","200","Hamilton","0750","0","0",2643
"G2000770","2004","Harper, KS","20","077","Kansas","200","Harper","0770","0","0",6195
"G2000790","2004","Harvey, KS","20","079","Kansas","200","Harvey","0790","0","0",33697
"G2000810","2004","Haskell, KS","20","081","Kansas","200","Haskell","0810","0","0",4267
"G2000830","2004","Hodgeman, KS","20","083","Kansas","200","Hodgeman","0830","0","0",2120
"G2000850","2004","Jackson, KS","20","085","Kansas","200","Jackson","0850","0","0",13193
"G2000870","2004","Jefferson, KS","20","087","Kansas","200","Jefferson","0870","0","0",18951
"G2000890","2004","Jewell, KS","20","089","Kansas","200","Jewell","0890","0","0",3425
"G2000910","2004","Johnson, KS","20","091","Kansas","200","Johnson","0910","0","0",496892
"G2000930","2004","Kearny, KS","20","093","Kansas","200","Kearny","0930","0","0",4532
"G2000950","2004","Kingman, KS","20","095","Kansas","200","Kingman","0950","0","0",8339
"G2000970","2004","Kiowa, KS","20","097","Kansas","200","Kiowa","0970","0","0",3079
"G2000990","2004","Labette, KS","20","099","Kansas","200","Labette","0990","0","0",22154
"G2001010","2004","Lane, KS","20","101","Kansas","200","Lane","1010","0","0",1933
"G2001030","2004","Leavenworth, KS","20","103","Kansas","200","Leavenworth","1030","0","0",72443
"G2001050","2004","Lincoln, KS","20","105","Kansas","200","Lincoln","1050","0","0",3407
"G2001070","2004","Linn, KS","20","107","Kansas","200","Linn","1070","0","0",9748
"G2001090","2004","Logan, KS","20","109","Kansas","200","Logan","1090","0","0",2817
